Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT
2018-01-26,42.877498626708984,196.00999450683594,99.62999725341797,343.2200012207031,167.05999755859375,113.69999694824219,42.560001373291016,131.19000244140625,112.19000244140625,,268.1400146484375,207.22999572753906,158.13455200195312,159.9808807373047,50.08000183105469,145.3300018310547,116.31999969482422,48.529998779296875,178.36000061035156,258.6300048828125,59.1984748840332,94.05999755859375,68.04000091552734,87.7300033569336,149.4199981689453,248.47000122070312,126.31999969482422,54.720001220703125,108.38999938964844
2018-01-29,41.9900016784668,198.0,99.41000366210938,340.82000732421875,162.5800018310547,113.30000305175781,42.849998474121094,128.47999572753906,111.54000091552734,,272.4800109863281,204.9199981689453,154.76080322265625,159.46463012695312,49.97999954223633,143.67999267578125,116.19999694824219,47.70000076293945,177.77000427246094,256.010009765625,58.8072509765625,93.91999816894531,67.58000183105469,86.86000061035156,148.9600067138672,247.41000366210938,124.83999633789062,54.130001068115234,109.55000305175781
2018-01-30,41.74250030517578,191.27000427246094,98.70999908447266,337.7099914550781,163.75999450683594,112.2300033569336,42.25,125.2300033569336,110.11000061035156,,268.94000244140625,201.80999755859375,152.36468505859375,156.42446899414062,48.790000915527344,142.42999267578125,115.11000061035156,47.40999984741211,172.47999572753906,251.5399932861328,57.872135162353516,92.73999786376953,67.33000183105469,86.94999694824219,148.72000122070312,236.64999389648438,123.55000305175781,53.900001525878906,107.7300033569336
2018-01-31,41.85749816894531,186.0500030517578,99.4000015258789,354.3699951171875,162.77999877929688,113.91000366210938,41.540000915527344,125.3499984741211,108.66999816894531,,267.8900146484375,200.89999389648438,153.0355987548828,156.50096130371094,48.13999938964844,138.19000244140625,115.66999816894531,47.59000015258789,171.13999938964844,250.5,56.536258697509766,95.01000213623047,68.22000122070312,86.33999633789062,149.9199981689453,236.77999877929688,124.2300033569336,54.06999969482422,106.5999984741211
2018-02-01,41.94499969482422,185.55999755859375,100.0,356.94000244140625,162.24000549316406,112.73999786376953,41.70000076293945,125.56999969482422,110.48999786376953,,272.2300109863281,199.89999389648438,153.0164337158203,155.2581329345703,47.650001525878906,140.02000427246094,116.87000274658203,47.45000076293945,171.89999389648438,247.94000244140625,57.11832046508789,94.26000213623047,67.6500015258789,85.8499984741211,150.0,235.22000122070312,125.72000122070312,54.29999923706055,105.5199966430664
2018-02-02,40.125,187.00999450683594,96.68000030517578,348.9100036621094,157.49000549316406,110.77999877929688,40.93000030517578,118.58000183105469,108.69999694824219,,260.0400085449219,193.97000122070312,150.14108276367188,152.0363311767578,46.150001525878906,137.67999267578125,114.27999877929688,46.72999954223633,169.3800048828125,245.1699981689453,55.877864837646484,91.77999877929688,67.22000122070312,84.25,147.9499969482422,231.8800048828125,120.91000366210938,52.97999954223633,104.4800033569336
2018-02-05,39.122501373291016,174.75,92.01000213623047,328.8800048828125,151.0800018310547,107.6500015258789,38.779998779296875,112.62000274658203,104.69999694824219,,249.11000061035156,183.11000061035156,143.93032836914062,145.82217407226562,44.52000045776367,130.38999938964844,108.80000305175781,44.88999938964844,163.85000610351562,231.44000244140625,53.816795349121094,88.0,64.38999938964844,81.05999755859375,141.52000427246094,220.02000427246094,116.2699966430664,50.5,100.08999633789062
2018-02-06,40.75749969482422,176.64999389648438,94.18000030517578,340.9100036621094,156.41000366210938,109.56999969482422,40.16999816894531,117.18000030517578,106.16999816894531,,258.70001220703125,191.0399932861328,145.10922241210938,148.50860595703125,44.90999984741211,131.8300018310547,112.11000061035156,44.66999816894531,165.17999267578125,233.6300048828125,52.91984558105469,91.33000183105469,65.22000122070312,82.37999725341797,140.85000610351562,225.17999267578125,119.97000122070312,50.83000183105469,100.9000015258789
2018-02-07,39.8849983215332,177.47000122070312,93.61000061035156,348.1199951171875,154.33999633789062,110.05000305175781,40.34000015258789,115.29000091552734,104.76000213623047,,257.1000061035156,191.2899932861328,144.90794372558594,147.08413696289062,45.20000076293945,131.4199981689453,112.87000274658203,44.560001373291016,165.7100067138672,233.19000244140625,53.32061004638672,89.61000061035156,65.62999725341797,81.83999633789062,142.13999938964844,225.82000732421875,119.6500015258789,51.0099983215332,102.8499984741211
2018-02-08,38.787498474121094,173.1199951171875,88.33999633789062,329.6600036621094,145.99000549316406,104.02999877929688,38.77000045776367,112.30000305175781,101.3499984741211,,246.35000610351562,181.22000122070312,139.95277404785156,141.09942626953125,42.75,126.36000061035156,107.87999725341797,43.099998474121094,158.97000122070312,222.88999938964844,52.22328186035156,85.01000213623047,62.4900016784668,80.22000122070312,135.00999450683594,216.4600067138672,113.86000061035156,49.040000915527344,100.0199966430664
